### Initial Prob Right
0.0117968	0.431191	0.155964	0.0838802	0.317168	
0.156257	0.0937666	0.156257	0.125012	0.468708	
0.274881	0.167457	0.0126397	0.315955	0.229068	
0.238866	0.218623	0.259108	0.0202466	0.263157	
0.45882	0.32941	0.141177	0.0411788	0.0294143	
0.0234398	0.268228	0.21875	0.177084	0.312499	
0.471694	0.0188708	0.18239	0.110064	0.216981	
0.249969	0.499813	0.000124922	0.125047	0.125047	
0.189191	0.243237	0.270261	2.70234e-05	0.297284	
0.444436	0.180556	0.243054	0.0972258	0.034728	
0.00746508	0.141792	0.104479	0.263681	0.482584	
0.699994	0.0325021	0.0850014	0.0275022	0.155001	
0.267238	0.637912	8.62032e-06	0.0517305	0.0431102	
0.249938	0.499625	0.249938	0.000249688	0.000249688	
0.510605	0.127667	0.212765	0.106393	0.0425699	
0.0282293	0.0980949	0.0769235	0.129146	0.667606	
0.75894	0.0169509	0.0640314	0.0376663	0.122411	
0.577626	0.372286	0.00334054	0.0150266	0.0317209	
0.277954	0.530346	0.150161	0.00319803	0.0383412	
0.382805	0.218749	0.140627	0.164064	0.0937542	
0.0434896	0.376799	0.0434896	0.202898	0.333324	
0.420453	0.019629	0.294421	0.142562	0.122934	
0.352069	0.535498	0.00592003	0.0384639	0.0680493	
0.152285	0.581213	0.190355	0.00507862	0.0710676	
0.230842	0.276253	0.278145	0.165563	0.0491966	
0.129636	0.333321	0.111119	0.0185353	0.407388	
0.318155	0.363599	0.0454897	0.0454897	0.227267	
0.062543	0.499906	0.312465	0.062543	0.062543	
0.499813	0.125047	0.125047	0.000124922	0.249969	
0.515104	0.0909256	0.0606272	0.121224	0.212119	
0.0129062	0.664509	0.106453	0.0903243	0.125808	
0.485541	0.0867085	0.213872	0.104049	0.109829	
5.26177e-05	0.841936	5.26177e-05	5.26177e-05	0.157906	
0.33858	0.137797	0.228346	0.0118147	0.283463	
0.296293	0.129632	0.395056	0.111114	0.0679053	
0.024007	0.383993	0.168001	0.104004	0.319995	
0.465506	0.0517305	0.0948321	0.241378	0.146554	
0.599976	0.211764	1.1764e-05	0.0235398	0.164708	
0.166694	0.666278	0.000166528	0.000166528	0.166694	
0.216215	0.108114	0.256753	0.378366	0.0405513	
0.0491828	0.413111	0.196721	0.140985	0.2	
0.624991	0.0166705	0.0458365	0.0166705	0.295831	
0.481468	0.342586	0.0185269	0.0925976	0.0648211	
0.235291	0.313714	0.352926	1.96059e-05	0.0980492	
0.178575	0.464239	0.214283	0.0714515	0.0714515	
0.0526703	0.263141	5.26177e-05	0.157906	0.52623	
0.273147	0.00463189	0.449071	0.127316	0.145834	
0.575099	0.167383	0.00429605	0.0472136	0.206008	
0.39622	0.459111	0.106921	6.28911e-06	0.037741	
0.207877	0.181619	0.437634	0.124727	0.0481417	
0.0269553	0.369271	0.171159	0.110513	0.322102	
0.444399	0.148158	0.222218	0.0370672	0.148158	
0.466155	0.172933	0.0225631	0.255637	0.0827112	
0.461518	0.323067	0.184617	1.53834e-05	0.0307822	
0.445443	0.19091	0.163638	0.127276	0.0727331	
0.000166528	0.000166528	0.000166528	0.333222	0.666278	
0.541596	0.0833576	0.208332	0.0416996	0.125016	
0.2	0.2	0.2	0.2	0.2	
0.000498753	0.499252	0.499252	0.000498753	0.000498753	
0.0001998	0.0001998	0.0001998	0.2	0.799401	
0.0194262	0.650464	0.106801	0.0679676	0.155342	
0.380269	0.0704317	0.380269	0.112682	0.0563481	
0.205128	0.53844	0.0128325	0.0256522	0.217948	
0.66589	0.000332779	0.000332779	0.000332779	0.333111	
0.355547	0.311105	0.0555636	0.244442	0.0333426	
0.0425588	0.517719	0.226949	0.0212829	0.19149	
0.72365	1.3157e-05	0.0526413	0.0921124	0.131583	
0.300809	0.495923	8.12975e-06	0.105695	0.0975651	
0.052651	0.499961	0.315774	2.63123e-05	0.131588	
0.349963	0.299975	0.2	0.150012	4.99875e-05	
8.32986e-05	0.249979	0.166681	0.166681	0.416576	
0.385022	0.0053528	0.3262	0.0534799	0.229946	
0.546491	0.279065	0.0116389	0.0465206	0.116284	
0.819979	0.0933369	0.0600047	0.00667311	0.020006	
0.535251	0.147437	0.131411	0.144232	0.0416692	
0.0185513	0.247892	0.0522778	0.291736	0.389543	
0.666589	0.0333611	0.133344	0.0333611	0.133344	
0.620227	0.215189	1.26574e-05	0.151902	0.0126701	
0.249996	0.624962	0.107151	1.78555e-05	0.0178734	
0.344078	0.35483	0.204301	0.0967797	1.07521e-05	
0.00720118	0.58272	0.129499	0.0719471	0.208633	
0.790801	5.10191e-06	0.112247	0.0408204	0.0561261	
0.000498753	0.499252	0.000498753	0.000498753	0.499252	
0.266644	0.266644	6.66445e-05	6.66445e-05	0.466578	
0.428544	0.333317	0.214284	0.0238305	2.38067e-05	
0.000249688	0.249938	0.249938	0.000249688	0.499625	
0.666408	0.22221	0.000111049	0.000111049	0.11116	
0.499252	0.000498753	0.499252	0.000498753	0.000498753	
0.2	0.2	0.2	0.2	0.2	
0.998005	0.000498753	0.000498753	0.000498753	0.000498753	
0.0898938	0.280894	0.112364	0.157306	0.359542	
0.688835	2.22198e-05	0.22222	0.022242	0.0666815	
0.289462	0.526273	2.63123e-05	0.131588	0.052651	
0.114761	0.458995	0.311466	1.63921e-05	0.114761	
0.374891	0.125047	0.249969	0.249969	0.000124922	
0.0760937	0.249997	0.0978316	0.0543557	0.521722	
0.432639	0.0181371	0.168394	0.090675	0.290154	
0.380527	0.287609	0.0177031	0.0442512	0.26991	
0.635619	0.291496	0.0566831	0.00405255	0.0121496	
0.824861	0.0798554	0.0544471	0.027224	0.0136125	
0.0308836	0.291176	0.0808832	0.110295	0.486763	
0.549913	0.150012	4.99875e-05	0.0500375	0.249988	
0.399983	0.333322	0.0500125	0.116674	0.100008	
0.575701	0.181821	0.0909256	0.0303287	0.121224	
0.331165	0.46103	0.129872	0.0649395	0.0129931	
0.0108716	0.0891316	0.213043	0.110871	0.576083	
0.934949	0.0108427	0.0243926	0.00542269	0.0243926	
0.499813	0.374891	0.000124922	0.125047	0.000124922	
0.1579	0.578898	0.26315	2.63123e-05	2.63123e-05	
0.232554	0.34882	0.325567	0.0930357	2.32531e-05	
0.035095	0.12281	0.0964958	0.201754	0.543845	
0.899986	0.0120038	0.0240035	0.0320034	0.0320034	
0.350871	0.543845	8.77155e-06	0.0438665	0.0614096	
0.000249688	0.749313	0.249938	0.000249688	0.000249688	
0.551664	0.103465	0.137942	0.206895	3.44768e-05	
0.289849	0.231882	0.144932	0.0145062	0.318832	
0.745045	0.137261	0.0196255	0.0196255	0.0784433	
0.352919	0.411734	0.117659	0.0294368	0.0882517	
0.193549	0.322561	0.419319	0.064538	3.22529e-05	
0.233328	0.100017	0.100017	0.100017	0.466622	
### Output Prob Right
1 1	3.92014e-06	3.92014e-06	0.0117643	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	0.00392406	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	0.00392406	0.00392406	3.92014e-06	3.92014e-06	0.00392406	3.92014e-06	3.92014e-06	0.0156845	3.92014e-06	3.92014e-06	0.0235248	3.92014e-06	3.92014e-06	0.0509657	0.0117643	0.0078442	0.0196046	0.00392406	3.92014e-06	0.0117643	0.00392406	0.0117643	0.0117643	0.0352852	0.0156845	0.0784067	0.0117643	0.0274449	0.313615	0.0392053	0.0274449	0.0744866	0.0235248	0.0117643	0.0274449	0.0156845	0.00392406	0.0235248	3.92014e-06	3.92014e-06	0.00392406	0.0117643	0.00392406	3.92014e-06	3.92014e-06	3.92014e-06	0.00392406	3.92014e-06	3.92014e-06	0.0274449	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	0.00392406	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	0.0156845	3.92014e-06	3.92014e-06	3.92014e-06	3.92014e-06	
1 2	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	0.000333101	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	0.000333101	0.00133141	0.000998638	0.000333101	0.00066587	0.00133141	0.000333101	3.32768e-07	3.32768e-07	0.00299525	0.000998638	3.32768e-07	0.000998638	0.0066557	0.000998638	0.016306	0.030615	0.00232971	0.0196337	0.0455896	0.00798677	0.133108	0.0898478	0.0695489	0.189678	0.0871857	0.0715455	0.120462	0.0143094	0.0106489	0.0442585	0.00133141	0.00465909	0.0106489	0.00266248	0.00299525	0.000998638	0.000333101	3.32768e-07	0.00266248	0.000333101	3.32768e-07	3.32768e-07	0.00066587	0.000333101	0.000333101	3.32768e-07	3.32768e-07	0.000333101	3.32768e-07	3.32768e-07	3.32768e-07	0.000333101	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	3.32768e-07	
1 3	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	0.000667737	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	0.000667737	0.000667737	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	0.00133481	6.6707e-07	6.6707e-07	0.0113409	0.0200128	0.00133481	0.0393578	0.0346883	0.00133481	0.022681	0.0140091	0.00133481	0.03202	0.0526992	0.0213469	0.146089	0.0847186	0.0526992	0.157429	0.0266835	0.0273505	0.1094	0.0286847	0.0213469	0.0426931	0.0173445	0.0106738	0.00667137	0.00333602	0.00333602	0.00266895	6.6707e-07	6.6707e-07	6.6707e-07	0.000667737	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	0.000667737	6.6707e-07	6.6707e-07	0.000667737	6.6707e-07	6.6707e-07	0.000667737	6.6707e-07	6.6707e-07	0.000667737	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	6.6707e-07	
1 4	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	0.00175512	0.00350936	8.77121e-07	0.00350936	0.0114035	8.77121e-07	0.0166662	0.00789497	8.77121e-07	0.00175512	0.0245603	0.00175512	0.0289459	0.00614073	0.0105263	0.0394713	0.0385942	0.00350936	0.0842045	0.0429798	0.022806	0.106133	0.0824503	0.0473654	0.0850817	0.0622765	0.0421027	0.0456112	0.0192975	0.00964921	0.128938	0.00175512	0.00350936	0.00175512	0.00175512	0.000877999	0.00526361	8.77121e-07	8.77121e-07	0.00175512	0.00175512	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	0.00175512	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	0.000877999	8.77121e-07	8.77121e-07	8.77121e-07	8.77121e-07	
1 5	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	0.000600446	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	0.00120029	5.99847e-07	5.99847e-07	5.99847e-07	0.00120029	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	0.00180014	0.000600446	5.99847e-07	0.000600446	5.99847e-07	0.00120029	0.00239999	0.00239999	5.99847e-07	0.0287932	0.00359968	0.00419953	0.056986	0.0551865	0.0383908	0.102574	0.0305928	0.0353915	0.0563862	0.0107978	0.0089983	0.469081	0.0149968	0.010198	0.0131972	0.00479937	0.00539922	0.00719876	0.00299983	0.00299983	0.00839845	0.000600446	0.000600446	0.00419953	0.00239999	0.00120029	0.00180014	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	5.99847e-07	0.00359968	5.99847e-07	0.000600446	0.00120029	0.000600446	
2 1	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	0.00100145	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	0.000500978	5.00477e-07	0.000500978	5.00477e-07	0.00250289	0.000500978	5.00477e-07	0.000500978	0.00100145	0.00150193	0.00100145	0.00300336	0.00350384	0.0240234	0.00600623	0.00700718	0.0930893	0.0575554	0.0450434	0.124119	0.0535516	0.100596	0.21921	0.021521	0.108104	0.022522	0.00300336	0.0480463	0.0125124	0.00100145	0.0155153	0.00500527	0.00100145	0.00800814	0.00300336	5.00477e-07	0.000500978	5.00477e-07	5.00477e-07	0.00150193	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	0.00250289	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	0.000500978	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	5.00477e-07	
2 2	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	0.00934702	0.00934702	9.33768e-06	0.00934702	0.0186847	9.33768e-06	0.00934702	0.00934702	0.0280224	0.00934702	0.0373601	0.0186847	0.606958	0.00934702	0.0186847	0.0280224	0.0186847	0.00934702	0.0373601	0.00934702	0.0186847	0.00934702	9.33768e-06	9.33768e-06	0.0186847	0.00934702	9.33768e-06	9.33768e-06	9.33768e-06	0.00934702	9.33768e-06	9.33768e-06	9.33768e-06	0.0186847	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	0.0186847	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	9.33768e-06	
